"yvar","variable","importance"
"OGMn","sm_q01.t.minus.3",20732.046108413
"OGMn","sm_q01.t.minus.3",20368.4233492596
"OGMn","sm_q01.t.minus.3",19324.3064443742
"GSL.50","sm_q01.t.minus.3",11719.9022651758
"GSL.50","sm_q01.t.minus.3",12265.0106589109
"GSL.50","sm_q01.t.minus.3",13240.4999184506
"GSL.50","sm_q01.t.minus.3",13478.8013624786
"GSL.50","sm_q01.t.minus.3",12169.880315485
"GSL.50","sm_q01.t.minus.3",12868.4436600638
"GSL.50","sm_q01.t.minus.3",12951.0498329273
"GSL.50","sm_q01.t.minus.3",13101.5715726807
"GSL.50","sm_q01.t.minus.3",13236.4718350245
"GSL.50","sm_q01.t.minus.3",12575.8822376759
"EVImax","sm_q01.t.minus.3",0.614583506346184
"EVImax","sm_q01.t.minus.3",0.62543110856945
"EVImax","sm_q01.t.minus.3",0.590456832914752
"EVImax","sm_q01.t.minus.3",0.604753963060856
"EVImax","sm_q01.t.minus.3",0.600294830362087
"EVImax","sm_q01.t.minus.3",0.580560937015126
"EVImax","sm_q01.t.minus.3",0.648315123906512
"EVImax","sm_q01.t.minus.3",0.593554270100895
"EVImax","sm_q01.t.minus.3",0.602817392099507
"EVImax","sm_q01.t.minus.3",0.545344697898288
"OGI","sm_q01.t.minus.2",3581.60523599297
"OGI","sm_q01.t.minus.2",3856.26534375254
"OGI","sm_q01.t.minus.2",4013.49756577318
"OGI","sm_q01.t.minus.2",3593.18067223654
"OGI","sm_q01.t.minus.2",3870.0066478209
"OGI","sm_q01.t.minus.2",3994.34591504779
"OGI","sm_q01.t.minus.2",3759.9392765124
"OGI","sm_q01.t.minus.2",3866.85929705024
"OGI","sm_q01.t.minus.2",4070.48202207728
"OGI","sm_q01.t.minus.2",3506.75599173832
"OGMn","sm_q01.t.minus.2",25424.6962292427
"OGMn","sm_q01.t.minus.2",23761.7867399998
"OGMn","sm_q01.t.minus.2",27437.2978792308
"OGMn","sm_q01.t.minus.2",22813.366299217
"OGMn","sm_q01.t.minus.2",23219.4276459472
"OGMn","sm_q01.t.minus.2",24195.4526034355
"OGMn","sm_q01.t.minus.2",23809.3934247523
"OGMn","sm_q01.t.minus.2",21863.2144854278
"OGMn","sm_q01.t.minus.2",23976.5498695548
"OGMn","sm_q01.t.minus.2",21300.7245075113
"GSL.50","sm_q01.t.minus.2",13100.2532094399
"GSL.50","sm_q01.t.minus.2",13248.1766468614
"GSL.50","sm_q01.t.minus.2",13997.8634817862
"GSL.50","sm_q01.t.minus.2",14452.1599006819
"GSL.50","sm_q01.t.minus.2",13091.3072896273
"GSL.50","sm_q01.t.minus.2",13315.0761179223
"GSL.50","sm_q01.t.minus.2",13930.9104278054
"GSL.50","sm_q01.t.minus.2",13361.589539936
"GSL.50","sm_q01.t.minus.2",14137.9246987897
"GSL.50","sm_q01.t.minus.2",13545.3774195071
"EVImax","sm_q01.t.minus.2",0.570418480852295
"EVImax","sm_q01.t.minus.2",0.560694912950301
"EVImax","sm_q01.t.minus.2",0.55237412881129
"EVImax","sm_q01.t.minus.2",0.591376268665774
"EVImax","sm_q01.t.minus.2",0.559102706878519
"EVImax","sm_q01.t.minus.2",0.56883414829592
"EVImax","sm_q01.t.minus.2",0.612910254508319
"EVImax","sm_q01.t.minus.2",0.592117429701573
"EVImax","sm_q01.t.minus.2",0.576544322913346
"EVImax","sm_q01.t.minus.2",0.539095110230418
"OGI","sm_q01.t.minus.1",4717.74565935254
"OGI","sm_q01.t.minus.1",5227.60009313248
"OGI","sm_q01.t.minus.1",5391.04402821912
"OGI","sm_q01.t.minus.1",4651.26391719752
"OGI","sm_q01.t.minus.1",4972.32137418831
"OGI","sm_q01.t.minus.1",5244.31016612404
"OGI","sm_q01.t.minus.1",5116.3767662332
"OGI","sm_q01.t.minus.1",5067.34140559023
"OGI","sm_q01.t.minus.1",5251.12659519859
"OGI","sm_q01.t.minus.1",4945.87188703358
"OGMn","sm_q01.t.minus.1",21537.3732158923
"OGMn","sm_q01.t.minus.1",20505.069957719
"OGMn","sm_q01.t.minus.1",22068.8350704251
"OGMn","sm_q01.t.minus.1",20476.3931368954
"OGMn","sm_q01.t.minus.1",19639.9857766487
"OGMn","sm_q01.t.minus.1",19855.4885628964
"OGMn","sm_q01.t.minus.1",19445.7776326839
"OGMn","sm_q01.t.minus.1",19843.3103223112
"OGMn","sm_q01.t.minus.1",20642.3681710441
"OGMn","sm_q01.t.minus.1",19569.8580087693
"GSL.50","sm_q01.t.minus.1",14387.6291123399
"GSL.50","sm_q01.t.minus.1",13346.3478386444
"GSL.50","sm_q01.t.minus.1",15350.413226454
"GSL.50","sm_q01.t.minus.1",15800.4072512227
"GSL.50","sm_q01.t.minus.1",13818.4723329237
"GSL.50","sm_q01.t.minus.1",14072.8597401912
"GSL.50","sm_q01.t.minus.1",15058.2241962627
"GSL.50","sm_q01.t.minus.1",13923.0030857458
"GSL.50","sm_q01.t.minus.1",15045.5182108029
"GSL.50","sm_q01.t.minus.1",14514.114062466
"EVImax","sm_q01.t.minus.1",0.660152016265997
"EVImax","sm_q01.t.minus.1",0.629336268995926
"EVImax","sm_q01.t.minus.1",0.622141669617224
"EVImax","sm_q01.t.minus.1",0.638471260006932
"EVImax","sm_q01.t.minus.1",0.643703164496614
"EVImax","sm_q01.t.minus.1",0.643696814564387
"EVImax","sm_q01.t.minus.1",0.694189174306452
"EVImax","sm_q01.t.minus.1",0.669472544906989
"EVImax","sm_q01.t.minus.1",0.646667965419628
"EVImax","sm_q01.t.minus.1",0.611389752576798
"OGI","sm_q01.t.minus.0",4789.77528995343
"OGI","sm_q01.t.minus.0",4957.0838655411
"OGI","sm_q01.t.minus.0",5149.38728809046
"OGI","sm_q01.t.minus.0",4659.22056257071
"OGI","sm_q01.t.minus.0",5167.13602344014
"OGI","sm_q01.t.minus.0",4997.33334369898
"OGI","sm_q01.t.minus.0",5150.96224633991
"OGI","sm_q01.t.minus.0",4932.42043042062
"OGI","sm_q01.t.minus.0",5175.33601235741
"OGI","sm_q01.t.minus.0",4674.84329265889
"OGMn","sm_q01.t.minus.0",18513.197774362
"OGMn","sm_q01.t.minus.0",17864.7455845289
"OGMn","sm_q01.t.minus.0",19930.0690408442
"OGMn","sm_q01.t.minus.0",19020.1538713841
"OGMn","sm_q01.t.minus.0",17284.6747760902
"OGMn","sm_q01.t.minus.0",17952.0848228768
"OGMn","sm_q01.t.minus.0",18063.9304071661
"OGMn","sm_q01.t.minus.0",17844.5068919533
"OGMn","sm_q01.t.minus.0",18311.454538784
"OGMn","sm_q01.t.minus.0",15545.2405800208
"GSL.50","sm_q01.t.minus.0",14093.587683824
"GSL.50","sm_q01.t.minus.0",14270.5575550148
"GSL.50","sm_q01.t.minus.0",15492.3507696334
"GSL.50","sm_q01.t.minus.0",15368.5939020693
"GSL.50","sm_q01.t.minus.0",14847.1914852712
"GSL.50","sm_q01.t.minus.0",13587.0224748026
"GSL.50","sm_q01.t.minus.0",14544.8582166655
"GSL.50","sm_q01.t.minus.0",14340.905995265
"GSL.50","sm_q01.t.minus.0",14915.6923365762
"GSL.50","sm_q01.t.minus.0",14094.3429573086
"EVImax","sm_q01.t.minus.0",0.604847469417868
"EVImax","sm_q01.t.minus.0",0.629604757509887
"EVImax","sm_q01.t.minus.0",0.623871432961531
"EVImax","sm_q01.t.minus.0",0.636361292219842
"EVImax","sm_q01.t.minus.0",0.636166497773981
"EVImax","sm_q01.t.minus.0",0.61684237083006
"EVImax","sm_q01.t.minus.0",0.641617541310229
"EVImax","sm_q01.t.minus.0",0.592362564807137
"EVImax","sm_q01.t.minus.0",0.643401551046962
"EVImax","sm_q01.t.minus.0",0.596259184740259
"OGI","sm_runs_med_dur.t.minus.3",2645.83735527014
"OGI","sm_runs_med_dur.t.minus.3",2913.08378065392
"OGI","sm_runs_med_dur.t.minus.3",2734.44715015538
"OGI","sm_runs_med_dur.t.minus.3",2632.51547434737
"OGI","sm_runs_med_dur.t.minus.3",2719.41794393684
"OGI","sm_runs_med_dur.t.minus.3",2852.49191477845
"OGI","sm_runs_med_dur.t.minus.3",2501.42918746102
"OGI","sm_runs_med_dur.t.minus.3",2660.24951868072
"OGI","sm_runs_med_dur.t.minus.3",2828.60444351661
"OGI","sm_runs_med_dur.t.minus.3",2862.03520117793
"OGMn","sm_runs_med_dur.t.minus.3",8165.72978433274
"OGMn","sm_runs_med_dur.t.minus.3",7816.79750465544
"OGMn","sm_runs_med_dur.t.minus.3",8498.50971865148
"OGMn","sm_runs_med_dur.t.minus.3",8285.5428778957
"OGMn","sm_runs_med_dur.t.minus.3",8196.70281788816
"OGMn","sm_runs_med_dur.t.minus.3",7559.79814823863
"OGMn","sm_runs_med_dur.t.minus.3",7268.72471066513
"OGMn","sm_runs_med_dur.t.minus.3",8074.17796404845
"OGMn","sm_runs_med_dur.t.minus.3",8007.910523268
"OGMn","sm_runs_med_dur.t.minus.3",7614.97713183471
"GSL.50","sm_runs_med_dur.t.minus.3",7156.01474998781
"GSL.50","sm_runs_med_dur.t.minus.3",7674.12506019255
"GSL.50","sm_runs_med_dur.t.minus.3",7536.23975472432
"GSL.50","sm_runs_med_dur.t.minus.3",8192.17375719823
"GSL.50","sm_runs_med_dur.t.minus.3",7773.57780715993
"GSL.50","sm_runs_med_dur.t.minus.3",7343.09461746366
"GSL.50","sm_runs_med_dur.t.minus.3",7465.6596331464
"GSL.50","sm_runs_med_dur.t.minus.3",7231.23963701206
"GSL.50","sm_runs_med_dur.t.minus.3",7330.66521924543
"GSL.50","sm_runs_med_dur.t.minus.3",7844.302900768
"EVImax","sm_runs_med_dur.t.minus.3",0.441781858221021
"EVImax","sm_runs_med_dur.t.minus.3",0.39269363802282
"EVImax","sm_runs_med_dur.t.minus.3",0.427008663340191
"EVImax","sm_runs_med_dur.t.minus.3",0.418689121630572
"EVImax","sm_runs_med_dur.t.minus.3",0.443289410392673
"EVImax","sm_runs_med_dur.t.minus.3",0.45501560335481
"EVImax","sm_runs_med_dur.t.minus.3",0.428188279587722
"EVImax","sm_runs_med_dur.t.minus.3",0.401730370176845
"EVImax","sm_runs_med_dur.t.minus.3",0.454170706128751
"EVImax","sm_runs_med_dur.t.minus.3",0.391994009489965
"OGI","sm_runs_med_dur.t.minus.2",3585.00262871806
"OGI","sm_runs_med_dur.t.minus.2",3746.09817534174
"OGI","sm_runs_med_dur.t.minus.2",3345.17812357064
"OGI","sm_runs_med_dur.t.minus.2",3515.87109831153
"OGI","sm_runs_med_dur.t.minus.2",3785.84561708582
"OGI","sm_runs_med_dur.t.minus.2",3639.82750303946
"OGI","sm_runs_med_dur.t.minus.2",3489.35616260276
"OGI","sm_runs_med_dur.t.minus.2",3721.99374906173
"OGI","sm_runs_med_dur.t.minus.2",3629.62775113532
"OGI","sm_runs_med_dur.t.minus.2",3738.1330908336
"OGMn","sm_runs_med_dur.t.minus.2",8838.57960783441
"OGMn","sm_runs_med_dur.t.minus.2",9742.45253261715
"OGMn","sm_runs_med_dur.t.minus.2",10022.550886151
"OGMn","sm_runs_med_dur.t.minus.2",8777.85091925468
"OGMn","sm_runs_med_dur.t.minus.2",9014.72142404306
"OGMn","sm_runs_med_dur.t.minus.2",9343.74444486436
"OGMn","sm_runs_med_dur.t.minus.2",9332.85475403972
"OGMn","sm_runs_med_dur.t.minus.2",8959.72657806667
"OGMn","sm_runs_med_dur.t.minus.2",9517.2405920416
"OGMn","sm_runs_med_dur.t.minus.2",8871.25973254062
"GSL.50","sm_runs_med_dur.t.minus.2",7609.00545547813
"GSL.50","sm_runs_med_dur.t.minus.2",8205.01038461924
"GSL.50","sm_runs_med_dur.t.minus.2",7189.97872039241
"GSL.50","sm_runs_med_dur.t.minus.2",7776.9352385777
"GSL.50","sm_runs_med_dur.t.minus.2",7168.1150731642
"GSL.50","sm_runs_med_dur.t.minus.2",7240.44130818518
"GSL.50","sm_runs_med_dur.t.minus.2",7215.73088107187
"GSL.50","sm_runs_med_dur.t.minus.2",6832.38374898542
"GSL.50","sm_runs_med_dur.t.minus.2",7320.79526587917
"GSL.50","sm_runs_med_dur.t.minus.2",6988.88228272618
"EVImax","sm_runs_med_dur.t.minus.2",0.392301298037889
"EVImax","sm_runs_med_dur.t.minus.2",0.416466978438058
"EVImax","sm_runs_med_dur.t.minus.2",0.415528923975205
"EVImax","sm_runs_med_dur.t.minus.2",0.382708351463993
"EVImax","sm_runs_med_dur.t.minus.2",0.405934466714958
"EVImax","sm_runs_med_dur.t.minus.2",0.464422393722179
"EVImax","sm_runs_med_dur.t.minus.2",0.419250704650204
"EVImax","sm_runs_med_dur.t.minus.2",0.401329016353342
"EVImax","sm_runs_med_dur.t.minus.2",0.42928154883975
"EVImax","sm_runs_med_dur.t.minus.2",0.403334363237763
"OGI","sm_runs_med_dur.t.minus.1",3695.2409044383
"OGI","sm_runs_med_dur.t.minus.1",3947.17316736171
"OGI","sm_runs_med_dur.t.minus.1",3890.96798623565
"OGI","sm_runs_med_dur.t.minus.1",3747.21843628959
"OGI","sm_runs_med_dur.t.minus.1",4057.07922422562
"OGI","sm_runs_med_dur.t.minus.1",3841.64451057357
"OGI","sm_runs_med_dur.t.minus.1",3820.42609044926
"OGI","sm_runs_med_dur.t.minus.1",3849.9705479007
"OGI","sm_runs_med_dur.t.minus.1",4197.87177208091
"OGI","sm_runs_med_dur.t.minus.1",3659.09029862098
"OGMn","sm_runs_med_dur.t.minus.1",12844.3503085112
"OGMn","sm_runs_med_dur.t.minus.1",13237.6921745631
"OGMn","sm_runs_med_dur.t.minus.1",13609.7000401674
"OGMn","sm_runs_med_dur.t.minus.1",12729.453262807
"OGMn","sm_runs_med_dur.t.minus.1",12682.8596338503
"OGMn","sm_runs_med_dur.t.minus.1",13538.0455475453
"OGMn","sm_runs_med_dur.t.minus.1",12688.1818821982
"OGMn","sm_runs_med_dur.t.minus.1",13179.0816858788
"OGMn","sm_runs_med_dur.t.minus.1",14929.8687216612
"OGMn","sm_runs_med_dur.t.minus.1",13595.3801531655
"GSL.50","sm_runs_med_dur.t.minus.1",6486.65852076852
"GSL.50","sm_runs_med_dur.t.minus.1",7807.41864669239
"GSL.50","sm_runs_med_dur.t.minus.1",7266.82124273379
"GSL.50","sm_runs_med_dur.t.minus.1",7014.94663117566
"GSL.50","sm_runs_med_dur.t.minus.1",7208.20415567727
"GSL.50","sm_runs_med_dur.t.minus.1",6481.45103510717
"GSL.50","sm_runs_med_dur.t.minus.1",7415.94503153635
"GSL.50","sm_runs_med_dur.t.minus.1",6586.19490632495
"GSL.50","sm_runs_med_dur.t.minus.1",5935.39520941613
"GSL.50","sm_runs_med_dur.t.minus.1",7151.38467863858
"EVImax","sm_runs_med_dur.t.minus.1",0.359948232823721
"EVImax","sm_runs_med_dur.t.minus.1",0.33967676197484
"EVImax","sm_runs_med_dur.t.minus.1",0.361117974233569
"EVImax","sm_runs_med_dur.t.minus.1",0.412436716086495
"EVImax","sm_runs_med_dur.t.minus.1",0.398251181381659
"EVImax","sm_runs_med_dur.t.minus.1",0.411601851400575
"EVImax","sm_runs_med_dur.t.minus.1",0.380620686634315
"EVImax","sm_runs_med_dur.t.minus.1",0.380998947073176
"EVImax","sm_runs_med_dur.t.minus.1",0.385347354784763
"EVImax","sm_runs_med_dur.t.minus.1",0.358818400777208
"OGI","sm_runs_med_dur.t.minus.0",4759.96824567871
"OGI","sm_runs_med_dur.t.minus.0",5384.24296411087
"OGI","sm_runs_med_dur.t.minus.0",4699.21508525538
"OGI","sm_runs_med_dur.t.minus.0",4848.37221323098
"OGI","sm_runs_med_dur.t.minus.0",5441.09011899689
"OGI","sm_runs_med_dur.t.minus.0",4880.06356699109
"OGI","sm_runs_med_dur.t.minus.0",5039.4421827108
"OGI","sm_runs_med_dur.t.minus.0",4725.07769373529
"OGI","sm_runs_med_dur.t.minus.0",5103.96699496311
"OGI","sm_runs_med_dur.t.minus.0",5052.40831380295
"OGMn","sm_runs_med_dur.t.minus.0",15119.0032630358
"OGMn","sm_runs_med_dur.t.minus.0",17265.7840820448
"OGMn","sm_runs_med_dur.t.minus.0",16000.8845990521
"OGMn","sm_runs_med_dur.t.minus.0",16250.7590352107
"OGMn","sm_runs_med_dur.t.minus.0",13476.1989500184
"OGMn","sm_runs_med_dur.t.minus.0",17520.8858844325
"OGMn","sm_runs_med_dur.t.minus.0",14947.1942444469
"OGMn","sm_runs_med_dur.t.minus.0",13612.9589070291
"OGMn","sm_runs_med_dur.t.minus.0",16015.0106890877
"OGMn","sm_runs_med_dur.t.minus.0",16926.1587025001
"GSL.50","sm_runs_med_dur.t.minus.0",9706.56518429605
"GSL.50","sm_runs_med_dur.t.minus.0",10628.1485175784
"GSL.50","sm_runs_med_dur.t.minus.0",9828.8550858515
"GSL.50","sm_runs_med_dur.t.minus.0",10102.9444917251
"GSL.50","sm_runs_med_dur.t.minus.0",10433.2263925501
"GSL.50","sm_runs_med_dur.t.minus.0",9044.55753818523
"GSL.50","sm_runs_med_dur.t.minus.0",9026.02484752426
"GSL.50","sm_runs_med_dur.t.minus.0",10062.0673884025
"GSL.50","sm_runs_med_dur.t.minus.0",9164.39003993406
"GSL.50","sm_runs_med_dur.t.minus.0",10165.7628898288
"EVImax","sm_runs_med_dur.t.minus.0",0.367070781322751
"EVImax","sm_runs_med_dur.t.minus.0",0.352338215368826
"EVImax","sm_runs_med_dur.t.minus.0",0.388848839994635
"EVImax","sm_runs_med_dur.t.minus.0",0.362142321229137
"EVImax","sm_runs_med_dur.t.minus.0",0.381583930413044
"EVImax","sm_runs_med_dur.t.minus.0",0.370177313950403
"EVImax","sm_runs_med_dur.t.minus.0",0.368807840420388
"EVImax","sm_runs_med_dur.t.minus.0",0.332709600201576
"EVImax","sm_runs_med_dur.t.minus.0",0.379203436050025
"EVImax","sm_runs_med_dur.t.minus.0",0.351960777173216
