"yvar","variable","importance"
"OGMn","sm_q01.t.minus.3",2320.27211178336
"OGMn","sm_q01.t.minus.3",2616.78687687487
"OGMn","sm_q01.t.minus.3",2786.66657995979
"OGMn","sm_q01.t.minus.3",2379.79129852634
"OGMn","sm_q01.t.minus.3",2170.61598333721
"OGMn","sm_q01.t.minus.3",2680.03644712514
"OGMn","sm_q01.t.minus.3",2633.62906558296
"GSL.50","sm_q01.t.minus.3",2760.1365127308
"GSL.50","sm_q01.t.minus.3",2761.59440275562
"GSL.50","sm_q01.t.minus.3",2894.96291378331
"GSL.50","sm_q01.t.minus.3",2827.87636173773
"GSL.50","sm_q01.t.minus.3",3152.77581115637
"GSL.50","sm_q01.t.minus.3",3020.62077724895
"GSL.50","sm_q01.t.minus.3",2730.02501913113
"GSL.50","sm_q01.t.minus.3",2685.6872971023
"GSL.50","sm_q01.t.minus.3",2268.58962495192
"GSL.50","sm_q01.t.minus.3",2669.42343306782
"EVImax","sm_q01.t.minus.3",0.0991755794168446
"EVImax","sm_q01.t.minus.3",0.0984999583388488
"EVImax","sm_q01.t.minus.3",0.0859106225611631
"EVImax","sm_q01.t.minus.3",0.107286412795103
"EVImax","sm_q01.t.minus.3",0.08234356601123
"EVImax","sm_q01.t.minus.3",0.0778075521532862
"EVImax","sm_q01.t.minus.3",0.0917184354164539
"EVImax","sm_q01.t.minus.3",0.110017286962477
"EVImax","sm_q01.t.minus.3",0.0606247549552949
"EVImax","sm_q01.t.minus.3",0.0834858066784247
"OGI","sm_q01.t.minus.2",829.387193014939
"OGI","sm_q01.t.minus.2",734.672764608235
"OGI","sm_q01.t.minus.2",819.635592876419
"OGI","sm_q01.t.minus.2",809.220895251162
"OGI","sm_q01.t.minus.2",730.562214642273
"OGI","sm_q01.t.minus.2",940.122073461906
"OGI","sm_q01.t.minus.2",762.459709087527
"OGI","sm_q01.t.minus.2",768.922720929203
"OGI","sm_q01.t.minus.2",873.724630070064
"OGI","sm_q01.t.minus.2",727.513575504862
"OGMn","sm_q01.t.minus.2",2949.36984711726
"OGMn","sm_q01.t.minus.2",2634.66182513483
"OGMn","sm_q01.t.minus.2",2829.51140528735
"OGMn","sm_q01.t.minus.2",2302.23254448888
"OGMn","sm_q01.t.minus.2",2712.65527323559
"OGMn","sm_q01.t.minus.2",2788.46729638428
"OGMn","sm_q01.t.minus.2",2405.6596210552
"OGMn","sm_q01.t.minus.2",2567.85853255834
"OGMn","sm_q01.t.minus.2",2886.77627847487
"OGMn","sm_q01.t.minus.2",3049.55722233147
"GSL.50","sm_q01.t.minus.2",2879.22925604993
"GSL.50","sm_q01.t.minus.2",2773.62869107573
"GSL.50","sm_q01.t.minus.2",2843.87026370333
"GSL.50","sm_q01.t.minus.2",2508.38515299022
"GSL.50","sm_q01.t.minus.2",2432.29066705076
"GSL.50","sm_q01.t.minus.2",2714.55550180293
"GSL.50","sm_q01.t.minus.2",2527.23570346515
"GSL.50","sm_q01.t.minus.2",2315.24616997122
"GSL.50","sm_q01.t.minus.2",2429.04374830716
"GSL.50","sm_q01.t.minus.2",2756.36530223776
"EVImax","sm_q01.t.minus.2",0.0788464168914213
"EVImax","sm_q01.t.minus.2",0.0752007313297301
"EVImax","sm_q01.t.minus.2",0.067959043751564
"EVImax","sm_q01.t.minus.2",0.0899983491779195
"EVImax","sm_q01.t.minus.2",0.0580349202527297
"EVImax","sm_q01.t.minus.2",0.0637188564041208
"EVImax","sm_q01.t.minus.2",0.0851571192037448
"EVImax","sm_q01.t.minus.2",0.0865092994966246
"EVImax","sm_q01.t.minus.2",0.0458901981567421
"EVImax","sm_q01.t.minus.2",0.0727895719378397
"OGI","sm_q01.t.minus.1",1159.50834189292
"OGI","sm_q01.t.minus.1",945.562262765137
"OGI","sm_q01.t.minus.1",1051.09871569238
"OGI","sm_q01.t.minus.1",1023.9773528812
"OGI","sm_q01.t.minus.1",1035.37721741264
"OGI","sm_q01.t.minus.1",1139.84241716476
"OGI","sm_q01.t.minus.1",832.0399670183
"OGI","sm_q01.t.minus.1",999.426221402069
"OGI","sm_q01.t.minus.1",897.818008370868
"OGI","sm_q01.t.minus.1",984.405454208829
"OGMn","sm_q01.t.minus.1",1874.9859171079
"OGMn","sm_q01.t.minus.1",2104.91978211045
"OGMn","sm_q01.t.minus.1",1716.36622257946
"OGMn","sm_q01.t.minus.1",1740.25365575542
"OGMn","sm_q01.t.minus.1",2169.69306211617
"OGMn","sm_q01.t.minus.1",2223.50148272471
"OGMn","sm_q01.t.minus.1",1876.68344568225
"OGMn","sm_q01.t.minus.1",1698.02756807835
"OGMn","sm_q01.t.minus.1",2186.00509184093
"OGMn","sm_q01.t.minus.1",2098.73643098254
"GSL.50","sm_q01.t.minus.1",3390.00948925776
"GSL.50","sm_q01.t.minus.1",3253.32028258694
"GSL.50","sm_q01.t.minus.1",3140.05299174306
"GSL.50","sm_q01.t.minus.1",3819.91052790307
"GSL.50","sm_q01.t.minus.1",3503.71752952756
"GSL.50","sm_q01.t.minus.1",3680.51258987098
"GSL.50","sm_q01.t.minus.1",3255.73498625732
"GSL.50","sm_q01.t.minus.1",3532.43407969065
"GSL.50","sm_q01.t.minus.1",2806.30891659113
"GSL.50","sm_q01.t.minus.1",3535.52988046018
"EVImax","sm_q01.t.minus.1",0.0801776519465872
"EVImax","sm_q01.t.minus.1",0.074619707804227
"EVImax","sm_q01.t.minus.1",0.0634158547532454
"EVImax","sm_q01.t.minus.1",0.0910593044392435
"EVImax","sm_q01.t.minus.1",0.060025331569067
"EVImax","sm_q01.t.minus.1",0.062366577879331
"EVImax","sm_q01.t.minus.1",0.0794286142279715
"EVImax","sm_q01.t.minus.1",0.0832805380266476
"EVImax","sm_q01.t.minus.1",0.0439027498818563
"EVImax","sm_q01.t.minus.1",0.0646181491774364
"OGI","sm_q01.t.minus.0",1168.70767070417
"OGI","sm_q01.t.minus.0",996.684787205176
"OGI","sm_q01.t.minus.0",1032.96383213797
"OGI","sm_q01.t.minus.0",1003.5576795915
"OGI","sm_q01.t.minus.0",1049.70461483073
"OGI","sm_q01.t.minus.0",1171.71103711546
"OGI","sm_q01.t.minus.0",872.462274810923
"OGI","sm_q01.t.minus.0",1037.51763166726
"OGI","sm_q01.t.minus.0",1049.55552022104
"OGI","sm_q01.t.minus.0",936.24682148339
"OGMn","sm_q01.t.minus.0",1887.06806938762
"OGMn","sm_q01.t.minus.0",1938.91959083251
"OGMn","sm_q01.t.minus.0",1628.48519575073
"OGMn","sm_q01.t.minus.0",1798.14568778571
"OGMn","sm_q01.t.minus.0",2067.35360047854
"OGMn","sm_q01.t.minus.0",1913.6974141124
"OGMn","sm_q01.t.minus.0",1994.0419056492
"OGMn","sm_q01.t.minus.0",1615.86009070925
"OGMn","sm_q01.t.minus.0",2210.21842897472
"OGMn","sm_q01.t.minus.0",2168.88081814918
"GSL.50","sm_q01.t.minus.0",2237.98381546401
"GSL.50","sm_q01.t.minus.0",2484.43029193009
"GSL.50","sm_q01.t.minus.0",2557.83400566047
"GSL.50","sm_q01.t.minus.0",2544.44870347676
"GSL.50","sm_q01.t.minus.0",2305.77717206882
"GSL.50","sm_q01.t.minus.0",2387.51765381429
"GSL.50","sm_q01.t.minus.0",2537.51961527854
"GSL.50","sm_q01.t.minus.0",2228.72834949579
"GSL.50","sm_q01.t.minus.0",2211.10773889099
"GSL.50","sm_q01.t.minus.0",2298.85820711898
"EVImax","sm_q01.t.minus.0",0.0533058394765888
"EVImax","sm_q01.t.minus.0",0.062134474372734
"EVImax","sm_q01.t.minus.0",0.0421982050908383
"EVImax","sm_q01.t.minus.0",0.0645456931079912
"EVImax","sm_q01.t.minus.0",0.0406586487169901
"EVImax","sm_q01.t.minus.0",0.0495277900360573
"EVImax","sm_q01.t.minus.0",0.056645485241789
"EVImax","sm_q01.t.minus.0",0.0562853018326652
"EVImax","sm_q01.t.minus.0",0.0365501460457618
"EVImax","sm_q01.t.minus.0",0.0685058883941624
"OGI","sm_runs_med_dur.t.minus.3",754.058387748077
"OGI","sm_runs_med_dur.t.minus.3",591.037905066654
"OGI","sm_runs_med_dur.t.minus.3",714.531208981776
"OGI","sm_runs_med_dur.t.minus.3",571.274115070046
"OGI","sm_runs_med_dur.t.minus.3",575.713225041811
"OGI","sm_runs_med_dur.t.minus.3",646.4066949321
"OGI","sm_runs_med_dur.t.minus.3",540.768181207046
"OGI","sm_runs_med_dur.t.minus.3",680.776552318764
"OGI","sm_runs_med_dur.t.minus.3",592.872593734415
"OGI","sm_runs_med_dur.t.minus.3",492.262630468059
"OGMn","sm_runs_med_dur.t.minus.3",823.749441752453
"OGMn","sm_runs_med_dur.t.minus.3",550.991784225666
"OGMn","sm_runs_med_dur.t.minus.3",637.672539645717
"OGMn","sm_runs_med_dur.t.minus.3",620.556055562374
"OGMn","sm_runs_med_dur.t.minus.3",709.960357784634
"OGMn","sm_runs_med_dur.t.minus.3",839.927449988295
"OGMn","sm_runs_med_dur.t.minus.3",936.186810757359
"OGMn","sm_runs_med_dur.t.minus.3",866.967158433245
"OGMn","sm_runs_med_dur.t.minus.3",832.417267087154
"OGMn","sm_runs_med_dur.t.minus.3",909.412579792098
"GSL.50","sm_runs_med_dur.t.minus.3",658.289251392221
"GSL.50","sm_runs_med_dur.t.minus.3",850.185900324354
"GSL.50","sm_runs_med_dur.t.minus.3",925.967971284304
"GSL.50","sm_runs_med_dur.t.minus.3",955.238099366959
"GSL.50","sm_runs_med_dur.t.minus.3",756.501865115707
"GSL.50","sm_runs_med_dur.t.minus.3",810.931944517257
"GSL.50","sm_runs_med_dur.t.minus.3",831.971447883196
"GSL.50","sm_runs_med_dur.t.minus.3",763.892859752689
"GSL.50","sm_runs_med_dur.t.minus.3",706.409079980155
"GSL.50","sm_runs_med_dur.t.minus.3",772.106694156967
"EVImax","sm_runs_med_dur.t.minus.3",0.0252184646824168
"EVImax","sm_runs_med_dur.t.minus.3",0.0229225629058484
"EVImax","sm_runs_med_dur.t.minus.3",0.0222584792285197
"EVImax","sm_runs_med_dur.t.minus.3",0.0243544883845775
"EVImax","sm_runs_med_dur.t.minus.3",0.0213718823126968
"EVImax","sm_runs_med_dur.t.minus.3",0.0231744580343339
"EVImax","sm_runs_med_dur.t.minus.3",0.0213357486178144
"EVImax","sm_runs_med_dur.t.minus.3",0.0179522589456053
"EVImax","sm_runs_med_dur.t.minus.3",0.0198357454470208
"EVImax","sm_runs_med_dur.t.minus.3",0.0240267841160726
"OGI","sm_runs_med_dur.t.minus.2",878.270444148798
"OGI","sm_runs_med_dur.t.minus.2",599.671218632553
"OGI","sm_runs_med_dur.t.minus.2",641.097672407065
"OGI","sm_runs_med_dur.t.minus.2",670.433942780925
"OGI","sm_runs_med_dur.t.minus.2",766.454179213046
"OGI","sm_runs_med_dur.t.minus.2",811.006641655519
"OGI","sm_runs_med_dur.t.minus.2",637.066456820487
"OGI","sm_runs_med_dur.t.minus.2",807.734250895409
"OGI","sm_runs_med_dur.t.minus.2",692.67540924153
"OGI","sm_runs_med_dur.t.minus.2",605.28573958152
"OGMn","sm_runs_med_dur.t.minus.2",743.316053776553
"OGMn","sm_runs_med_dur.t.minus.2",804.158043991818
"OGMn","sm_runs_med_dur.t.minus.2",660.550773244221
"OGMn","sm_runs_med_dur.t.minus.2",620.8836286776
"OGMn","sm_runs_med_dur.t.minus.2",646.683742957192
"OGMn","sm_runs_med_dur.t.minus.2",953.740749785222
"OGMn","sm_runs_med_dur.t.minus.2",895.189595509963
"OGMn","sm_runs_med_dur.t.minus.2",916.732405892832
"OGMn","sm_runs_med_dur.t.minus.2",1051.07000527
"OGMn","sm_runs_med_dur.t.minus.2",1011.75734331751
"GSL.50","sm_runs_med_dur.t.minus.2",687.889612808942
"GSL.50","sm_runs_med_dur.t.minus.2",1148.13124715107
"GSL.50","sm_runs_med_dur.t.minus.2",1225.9277309602
"GSL.50","sm_runs_med_dur.t.minus.2",1267.49651994587
"GSL.50","sm_runs_med_dur.t.minus.2",1014.67635683773
"GSL.50","sm_runs_med_dur.t.minus.2",1083.98715796855
"GSL.50","sm_runs_med_dur.t.minus.2",1433.7846532659
"GSL.50","sm_runs_med_dur.t.minus.2",1041.89568664557
"GSL.50","sm_runs_med_dur.t.minus.2",1167.57756457068
"GSL.50","sm_runs_med_dur.t.minus.2",1080.97103086429
"EVImax","sm_runs_med_dur.t.minus.2",0.0266422383251622
"EVImax","sm_runs_med_dur.t.minus.2",0.0274406050602093
"EVImax","sm_runs_med_dur.t.minus.2",0.0216404682305851
"EVImax","sm_runs_med_dur.t.minus.2",0.0220261493739491
"EVImax","sm_runs_med_dur.t.minus.2",0.0194983253642712
"EVImax","sm_runs_med_dur.t.minus.2",0.0247480223947978
"EVImax","sm_runs_med_dur.t.minus.2",0.0242216466099452
"EVImax","sm_runs_med_dur.t.minus.2",0.0227616337733184
"EVImax","sm_runs_med_dur.t.minus.2",0.0236828194948947
"EVImax","sm_runs_med_dur.t.minus.2",0.0258260359124568
"OGI","sm_runs_med_dur.t.minus.1",755.400586924335
"OGI","sm_runs_med_dur.t.minus.1",755.590141442141
"OGI","sm_runs_med_dur.t.minus.1",706.198826678584
"OGI","sm_runs_med_dur.t.minus.1",739.06808130617
"OGI","sm_runs_med_dur.t.minus.1",699.547508660042
"OGI","sm_runs_med_dur.t.minus.1",734.575299465685
"OGI","sm_runs_med_dur.t.minus.1",558.044503530492
"OGI","sm_runs_med_dur.t.minus.1",656.316458794623
"OGI","sm_runs_med_dur.t.minus.1",726.762873522936
"OGI","sm_runs_med_dur.t.minus.1",565.472324507688
"OGMn","sm_runs_med_dur.t.minus.1",1201.27600512693
"OGMn","sm_runs_med_dur.t.minus.1",873.919415177888
"OGMn","sm_runs_med_dur.t.minus.1",947.589736082688
"OGMn","sm_runs_med_dur.t.minus.1",1166.51864199281
"OGMn","sm_runs_med_dur.t.minus.1",1179.13981583355
"OGMn","sm_runs_med_dur.t.minus.1",1297.33964075794
"OGMn","sm_runs_med_dur.t.minus.1",1495.16301647256
"OGMn","sm_runs_med_dur.t.minus.1",1273.91749752461
"OGMn","sm_runs_med_dur.t.minus.1",1656.49169736264
"OGMn","sm_runs_med_dur.t.minus.1",1677.88246811683
"GSL.50","sm_runs_med_dur.t.minus.1",726.99539188993
"GSL.50","sm_runs_med_dur.t.minus.1",1042.28605884045
"GSL.50","sm_runs_med_dur.t.minus.1",1124.07264418905
"GSL.50","sm_runs_med_dur.t.minus.1",1180.69649198951
"GSL.50","sm_runs_med_dur.t.minus.1",1090.96853667658
"GSL.50","sm_runs_med_dur.t.minus.1",1076.48775434447
"GSL.50","sm_runs_med_dur.t.minus.1",1073.2817583017
"GSL.50","sm_runs_med_dur.t.minus.1",1093.37344473896
"GSL.50","sm_runs_med_dur.t.minus.1",1000.7932973827
"GSL.50","sm_runs_med_dur.t.minus.1",1109.32758492152
"EVImax","sm_runs_med_dur.t.minus.1",0.0227421387332367
"EVImax","sm_runs_med_dur.t.minus.1",0.019385567549368
"EVImax","sm_runs_med_dur.t.minus.1",0.0225952991956381
"EVImax","sm_runs_med_dur.t.minus.1",0.028120350850325
"EVImax","sm_runs_med_dur.t.minus.1",0.016670814805616
"EVImax","sm_runs_med_dur.t.minus.1",0.0196364480572613
"EVImax","sm_runs_med_dur.t.minus.1",0.0219671334647694
"EVImax","sm_runs_med_dur.t.minus.1",0.0189363816843368
"EVImax","sm_runs_med_dur.t.minus.1",0.0264313293002394
"EVImax","sm_runs_med_dur.t.minus.1",0.0285348678859698
"OGI","sm_runs_med_dur.t.minus.0",918.834209346161
"OGI","sm_runs_med_dur.t.minus.0",964.050637030148
"OGI","sm_runs_med_dur.t.minus.0",885.589176948104
"OGI","sm_runs_med_dur.t.minus.0",978.935585433293
"OGI","sm_runs_med_dur.t.minus.0",966.514724548642
"OGI","sm_runs_med_dur.t.minus.0",1041.45592152441
"OGI","sm_runs_med_dur.t.minus.0",765.385707512632
"OGI","sm_runs_med_dur.t.minus.0",1087.31610160389
"OGI","sm_runs_med_dur.t.minus.0",857.271835409312
"OGI","sm_runs_med_dur.t.minus.0",796.223492185003
"OGMn","sm_runs_med_dur.t.minus.0",1201.43146060223
"OGMn","sm_runs_med_dur.t.minus.0",1224.78993429234
"OGMn","sm_runs_med_dur.t.minus.0",1060.89021374087
"OGMn","sm_runs_med_dur.t.minus.0",1276.01975157186
"OGMn","sm_runs_med_dur.t.minus.0",1207.15791858536
"OGMn","sm_runs_med_dur.t.minus.0",1357.61985177251
"OGMn","sm_runs_med_dur.t.minus.0",1502.77650835887
"OGMn","sm_runs_med_dur.t.minus.0",1282.01290380468
"OGMn","sm_runs_med_dur.t.minus.0",1333.21960278417
"OGMn","sm_runs_med_dur.t.minus.0",1560.82628879517
"GSL.50","sm_runs_med_dur.t.minus.0",713.7613270468
"GSL.50","sm_runs_med_dur.t.minus.0",1157.36178794096
"GSL.50","sm_runs_med_dur.t.minus.0",1067.02424993624
"GSL.50","sm_runs_med_dur.t.minus.0",1060.07548473557
"GSL.50","sm_runs_med_dur.t.minus.0",866.496577812555
"GSL.50","sm_runs_med_dur.t.minus.0",1024.7601819113
"GSL.50","sm_runs_med_dur.t.minus.0",1315.42784467429
"GSL.50","sm_runs_med_dur.t.minus.0",924.004090923599
"GSL.50","sm_runs_med_dur.t.minus.0",987.778361597584
"GSL.50","sm_runs_med_dur.t.minus.0",868.91647238346
"EVImax","sm_runs_med_dur.t.minus.0",0.0230113083479079
"EVImax","sm_runs_med_dur.t.minus.0",0.0187185535808745
"EVImax","sm_runs_med_dur.t.minus.0",0.0182819002359721
"EVImax","sm_runs_med_dur.t.minus.0",0.0215876286599809
"EVImax","sm_runs_med_dur.t.minus.0",0.015163468569279
"EVImax","sm_runs_med_dur.t.minus.0",0.0179585725587499
"EVImax","sm_runs_med_dur.t.minus.0",0.0203300885980877
"EVImax","sm_runs_med_dur.t.minus.0",0.0195517083782093
"EVImax","sm_runs_med_dur.t.minus.0",0.0197651707424464
"EVImax","sm_runs_med_dur.t.minus.0",0.0210691897636342
