"yvar","variable","importance"
"OGMn","sm_q01.t.minus.3",12588.0457891604
"OGMn","sm_q01.t.minus.3",12481.9967971216
"OGMn","sm_q01.t.minus.3",12141.8504953205
"OGMn","sm_q01.t.minus.3",11824.4484264222
"OGMn","sm_q01.t.minus.3",14366.7119235553
"GSL.50","sm_q01.t.minus.3",8497.12257362528
"GSL.50","sm_q01.t.minus.3",7326.18746039095
"GSL.50","sm_q01.t.minus.3",6810.77228981405
"GSL.50","sm_q01.t.minus.3",8292.43961180111
"GSL.50","sm_q01.t.minus.3",8464.88799138264
"GSL.50","sm_q01.t.minus.3",6516.41740381101
"GSL.50","sm_q01.t.minus.3",8578.46586498497
"GSL.50","sm_q01.t.minus.3",8102.97288315456
"GSL.50","sm_q01.t.minus.3",8089.05667788425
"GSL.50","sm_q01.t.minus.3",8401.18117105958
"EVImax","sm_q01.t.minus.3",0.311735283014344
"EVImax","sm_q01.t.minus.3",0.2572638435231
"EVImax","sm_q01.t.minus.3",0.351249929705278
"EVImax","sm_q01.t.minus.3",0.327416379718818
"EVImax","sm_q01.t.minus.3",0.320113814063998
"EVImax","sm_q01.t.minus.3",0.340054675535971
"EVImax","sm_q01.t.minus.3",0.326236106757502
"EVImax","sm_q01.t.minus.3",0.346132477843894
"EVImax","sm_q01.t.minus.3",0.326232253405417
"EVImax","sm_q01.t.minus.3",0.302408810118897
"OGI","sm_q01.t.minus.2",2271.94862523404
"OGI","sm_q01.t.minus.2",2206.18792044584
"OGI","sm_q01.t.minus.2",2159.43740862078
"OGI","sm_q01.t.minus.2",2176.70584019138
"OGI","sm_q01.t.minus.2",2366.05675224186
"OGI","sm_q01.t.minus.2",2132.81913123506
"OGI","sm_q01.t.minus.2",2206.70909925674
"OGI","sm_q01.t.minus.2",2258.26157501347
"OGI","sm_q01.t.minus.2",2190.92787762176
"OGI","sm_q01.t.minus.2",2102.94292596725
"OGMn","sm_q01.t.minus.2",15521.8898498781
"OGMn","sm_q01.t.minus.2",14498.1344180145
"OGMn","sm_q01.t.minus.2",13513.005893224
"OGMn","sm_q01.t.minus.2",15246.7572170607
"OGMn","sm_q01.t.minus.2",14562.5652036253
"OGMn","sm_q01.t.minus.2",14178.2681791513
"OGMn","sm_q01.t.minus.2",15264.9187226406
"OGMn","sm_q01.t.minus.2",13410.6983226447
"OGMn","sm_q01.t.minus.2",13588.1789982898
"OGMn","sm_q01.t.minus.2",14883.1810984256
"GSL.50","sm_q01.t.minus.2",7209.05383278608
"GSL.50","sm_q01.t.minus.2",6590.22172075115
"GSL.50","sm_q01.t.minus.2",6640.35366964289
"GSL.50","sm_q01.t.minus.2",7039.72120568159
"GSL.50","sm_q01.t.minus.2",7572.23601388788
"GSL.50","sm_q01.t.minus.2",6266.60923043723
"GSL.50","sm_q01.t.minus.2",7200.77509139875
"GSL.50","sm_q01.t.minus.2",7513.3222314614
"GSL.50","sm_q01.t.minus.2",7764.4160987434
"GSL.50","sm_q01.t.minus.2",7316.40811496326
"EVImax","sm_q01.t.minus.2",0.260239950780479
"EVImax","sm_q01.t.minus.2",0.214045133702948
"EVImax","sm_q01.t.minus.2",0.272414157655139
"EVImax","sm_q01.t.minus.2",0.251898371885542
"EVImax","sm_q01.t.minus.2",0.250379669152668
"EVImax","sm_q01.t.minus.2",0.264086153373257
"EVImax","sm_q01.t.minus.2",0.234045351854682
"EVImax","sm_q01.t.minus.2",0.26634174708296
"EVImax","sm_q01.t.minus.2",0.255990588266836
"EVImax","sm_q01.t.minus.2",0.240229243083115
"OGI","sm_q01.t.minus.1",3137.57743037796
"OGI","sm_q01.t.minus.1",2903.41808917235
"OGI","sm_q01.t.minus.1",2834.88745419388
"OGI","sm_q01.t.minus.1",2793.89033502889
"OGI","sm_q01.t.minus.1",3135.228409653
"OGI","sm_q01.t.minus.1",2921.19602282118
"OGI","sm_q01.t.minus.1",3023.81954251656
"OGI","sm_q01.t.minus.1",3232.37451737513
"OGI","sm_q01.t.minus.1",2991.95139499114
"OGI","sm_q01.t.minus.1",2929.39919808332
"OGMn","sm_q01.t.minus.1",13160.2004558154
"OGMn","sm_q01.t.minus.1",11433.2312962117
"OGMn","sm_q01.t.minus.1",10759.4150969657
"OGMn","sm_q01.t.minus.1",12753.6182954635
"OGMn","sm_q01.t.minus.1",13688.4449485655
"OGMn","sm_q01.t.minus.1",11910.5729120166
"OGMn","sm_q01.t.minus.1",12613.9730873432
"OGMn","sm_q01.t.minus.1",11566.6562348813
"OGMn","sm_q01.t.minus.1",12224.5553007636
"OGMn","sm_q01.t.minus.1",12961.4764229097
"GSL.50","sm_q01.t.minus.1",8184.8881822316
"GSL.50","sm_q01.t.minus.1",6654.87746038138
"GSL.50","sm_q01.t.minus.1",7736.5720928221
"GSL.50","sm_q01.t.minus.1",7774.83250363644
"GSL.50","sm_q01.t.minus.1",8715.08947572141
"GSL.50","sm_q01.t.minus.1",7321.81096033886
"GSL.50","sm_q01.t.minus.1",7861.73456752071
"GSL.50","sm_q01.t.minus.1",8779.89128183843
"GSL.50","sm_q01.t.minus.1",8235.43853868503
"GSL.50","sm_q01.t.minus.1",7639.76326366789
"EVImax","sm_q01.t.minus.1",0.270629010483435
"EVImax","sm_q01.t.minus.1",0.206169268222389
"EVImax","sm_q01.t.minus.1",0.274402626629278
"EVImax","sm_q01.t.minus.1",0.238627350191297
"EVImax","sm_q01.t.minus.1",0.240667632743595
"EVImax","sm_q01.t.minus.1",0.263057244099067
"EVImax","sm_q01.t.minus.1",0.231563125098112
"EVImax","sm_q01.t.minus.1",0.237357534744716
"EVImax","sm_q01.t.minus.1",0.259421979755119
"EVImax","sm_q01.t.minus.1",0.239008603945671
"OGI","sm_q01.t.minus.0",2935.9287864741
"OGI","sm_q01.t.minus.0",2766.76206692252
"OGI","sm_q01.t.minus.0",2695.62621817296
"OGI","sm_q01.t.minus.0",2483.55060905542
"OGI","sm_q01.t.minus.0",2820.5534268365
"OGI","sm_q01.t.minus.0",2569.59748651538
"OGI","sm_q01.t.minus.0",2866.44533163519
"OGI","sm_q01.t.minus.0",2687.15546734277
"OGI","sm_q01.t.minus.0",2720.11922253931
"OGI","sm_q01.t.minus.0",2620.39473848623
"OGMn","sm_q01.t.minus.0",11476.8909366475
"OGMn","sm_q01.t.minus.0",9909.17871713357
"OGMn","sm_q01.t.minus.0",9859.45756541038
"OGMn","sm_q01.t.minus.0",9392.36114677864
"OGMn","sm_q01.t.minus.0",11187.1528823716
"OGMn","sm_q01.t.minus.0",11484.6848704556
"OGMn","sm_q01.t.minus.0",11125.010804839
"OGMn","sm_q01.t.minus.0",11903.2664674028
"OGMn","sm_q01.t.minus.0",9865.06016979943
"OGMn","sm_q01.t.minus.0",11889.2834349067
"GSL.50","sm_q01.t.minus.0",6445.9846646599
"GSL.50","sm_q01.t.minus.0",6096.23180767987
"GSL.50","sm_q01.t.minus.0",6453.03102091383
"GSL.50","sm_q01.t.minus.0",6509.96764174975
"GSL.50","sm_q01.t.minus.0",6849.02033394559
"GSL.50","sm_q01.t.minus.0",6408.89059990039
"GSL.50","sm_q01.t.minus.0",6897.6151613997
"GSL.50","sm_q01.t.minus.0",7095.71784852745
"GSL.50","sm_q01.t.minus.0",6922.83924174384
"GSL.50","sm_q01.t.minus.0",6703.27828081097
"EVImax","sm_q01.t.minus.0",0.204769759812027
"EVImax","sm_q01.t.minus.0",0.200272104038104
"EVImax","sm_q01.t.minus.0",0.219284022454849
"EVImax","sm_q01.t.minus.0",0.205997403620327
"EVImax","sm_q01.t.minus.0",0.198641770898337
"EVImax","sm_q01.t.minus.0",0.218922746802365
"EVImax","sm_q01.t.minus.0",0.205183023872321
"EVImax","sm_q01.t.minus.0",0.216496003817314
"EVImax","sm_q01.t.minus.0",0.218024343137973
"EVImax","sm_q01.t.minus.0",0.193845206170785
"OGI","sm_runs_med_dur.t.minus.3",1643.78421968878
"OGI","sm_runs_med_dur.t.minus.3",1602.77431138377
"OGI","sm_runs_med_dur.t.minus.3",1495.47355000642
"OGI","sm_runs_med_dur.t.minus.3",1600.14815076969
"OGI","sm_runs_med_dur.t.minus.3",1650.88220920926
"OGI","sm_runs_med_dur.t.minus.3",1404.35514268568
"OGI","sm_runs_med_dur.t.minus.3",1790.57729141276
"OGI","sm_runs_med_dur.t.minus.3",1605.97595457941
"OGI","sm_runs_med_dur.t.minus.3",1657.61295125039
"OGI","sm_runs_med_dur.t.minus.3",1730.68007675093
"OGMn","sm_runs_med_dur.t.minus.3",4474.5315952501
"OGMn","sm_runs_med_dur.t.minus.3",4355.66526356447
"OGMn","sm_runs_med_dur.t.minus.3",4621.83401911429
"OGMn","sm_runs_med_dur.t.minus.3",4437.48794868404
"OGMn","sm_runs_med_dur.t.minus.3",4293.43703878035
"OGMn","sm_runs_med_dur.t.minus.3",4505.04378826828
"OGMn","sm_runs_med_dur.t.minus.3",4739.67687775368
"OGMn","sm_runs_med_dur.t.minus.3",3827.74319390075
"OGMn","sm_runs_med_dur.t.minus.3",4437.75670831283
"OGMn","sm_runs_med_dur.t.minus.3",4521.73794885256
"GSL.50","sm_runs_med_dur.t.minus.3",3425.62047212435
"GSL.50","sm_runs_med_dur.t.minus.3",3228.525230088
"GSL.50","sm_runs_med_dur.t.minus.3",3117.19593153493
"GSL.50","sm_runs_med_dur.t.minus.3",3331.93132070367
"GSL.50","sm_runs_med_dur.t.minus.3",3089.31420113811
"GSL.50","sm_runs_med_dur.t.minus.3",3192.41982502884
"GSL.50","sm_runs_med_dur.t.minus.3",3359.34748411452
"GSL.50","sm_runs_med_dur.t.minus.3",3468.85415391847
"GSL.50","sm_runs_med_dur.t.minus.3",3622.4438982547
"GSL.50","sm_runs_med_dur.t.minus.3",3408.49924540613
"EVImax","sm_runs_med_dur.t.minus.3",0.134820742051232
"EVImax","sm_runs_med_dur.t.minus.3",0.141647707884203
"EVImax","sm_runs_med_dur.t.minus.3",0.16726016395393
"EVImax","sm_runs_med_dur.t.minus.3",0.138241468708132
"EVImax","sm_runs_med_dur.t.minus.3",0.172518661449313
"EVImax","sm_runs_med_dur.t.minus.3",0.147674458962569
"EVImax","sm_runs_med_dur.t.minus.3",0.159063569712184
"EVImax","sm_runs_med_dur.t.minus.3",0.168487884594129
"EVImax","sm_runs_med_dur.t.minus.3",0.18079715833229
"EVImax","sm_runs_med_dur.t.minus.3",0.140831338989111
"OGI","sm_runs_med_dur.t.minus.2",1931.26995463065
"OGI","sm_runs_med_dur.t.minus.2",1935.91942557018
"OGI","sm_runs_med_dur.t.minus.2",1664.10557037079
"OGI","sm_runs_med_dur.t.minus.2",1960.57911307094
"OGI","sm_runs_med_dur.t.minus.2",1927.67427882801
"OGI","sm_runs_med_dur.t.minus.2",1841.24885875271
"OGI","sm_runs_med_dur.t.minus.2",1985.48960837972
"OGI","sm_runs_med_dur.t.minus.2",1962.76469733949
"OGI","sm_runs_med_dur.t.minus.2",1864.38609676138
"OGI","sm_runs_med_dur.t.minus.2",1998.90186806445
"OGMn","sm_runs_med_dur.t.minus.2",4642.25839075882
"OGMn","sm_runs_med_dur.t.minus.2",4991.82459095238
"OGMn","sm_runs_med_dur.t.minus.2",4959.72726189028
"OGMn","sm_runs_med_dur.t.minus.2",5407.76168119249
"OGMn","sm_runs_med_dur.t.minus.2",4688.13812997539
"OGMn","sm_runs_med_dur.t.minus.2",4959.97299132924
"OGMn","sm_runs_med_dur.t.minus.2",5312.8515351437
"OGMn","sm_runs_med_dur.t.minus.2",5006.02213193794
"OGMn","sm_runs_med_dur.t.minus.2",5457.06968190194
"OGMn","sm_runs_med_dur.t.minus.2",5098.8312955942
"GSL.50","sm_runs_med_dur.t.minus.2",3236.17068867109
"GSL.50","sm_runs_med_dur.t.minus.2",3275.35635444002
"GSL.50","sm_runs_med_dur.t.minus.2",3516.74803308104
"GSL.50","sm_runs_med_dur.t.minus.2",3215.04438545263
"GSL.50","sm_runs_med_dur.t.minus.2",3425.75537562465
"GSL.50","sm_runs_med_dur.t.minus.2",3400.04439486766
"GSL.50","sm_runs_med_dur.t.minus.2",3669.34891401415
"GSL.50","sm_runs_med_dur.t.minus.2",3335.36837792747
"GSL.50","sm_runs_med_dur.t.minus.2",3209.8108456526
"GSL.50","sm_runs_med_dur.t.minus.2",3281.06790588808
"EVImax","sm_runs_med_dur.t.minus.2",0.127558752522526
"EVImax","sm_runs_med_dur.t.minus.2",0.145756516275499
"EVImax","sm_runs_med_dur.t.minus.2",0.147041594372713
"EVImax","sm_runs_med_dur.t.minus.2",0.120849947662496
"EVImax","sm_runs_med_dur.t.minus.2",0.144060101525783
"EVImax","sm_runs_med_dur.t.minus.2",0.127020802747581
"EVImax","sm_runs_med_dur.t.minus.2",0.129421722192837
"EVImax","sm_runs_med_dur.t.minus.2",0.147081506326337
"EVImax","sm_runs_med_dur.t.minus.2",0.154123662701179
"EVImax","sm_runs_med_dur.t.minus.2",0.13559744681043
"OGI","sm_runs_med_dur.t.minus.1",2285.89326202985
"OGI","sm_runs_med_dur.t.minus.1",2054.54437294318
"OGI","sm_runs_med_dur.t.minus.1",1823.98132201167
"OGI","sm_runs_med_dur.t.minus.1",2155.89489525986
"OGI","sm_runs_med_dur.t.minus.1",2263.63120603796
"OGI","sm_runs_med_dur.t.minus.1",1872.04488753494
"OGI","sm_runs_med_dur.t.minus.1",2260.6579200506
"OGI","sm_runs_med_dur.t.minus.1",2077.05972951186
"OGI","sm_runs_med_dur.t.minus.1",2018.2041083556
"OGI","sm_runs_med_dur.t.minus.1",2205.51502367531
"OGMn","sm_runs_med_dur.t.minus.1",7006.00289996253
"OGMn","sm_runs_med_dur.t.minus.1",6256.00615098923
"OGMn","sm_runs_med_dur.t.minus.1",7673.87051873114
"OGMn","sm_runs_med_dur.t.minus.1",7345.44960200622
"OGMn","sm_runs_med_dur.t.minus.1",6584.82243508395
"OGMn","sm_runs_med_dur.t.minus.1",7735.37533470942
"OGMn","sm_runs_med_dur.t.minus.1",7783.1588392111
"OGMn","sm_runs_med_dur.t.minus.1",6900.9051529653
"OGMn","sm_runs_med_dur.t.minus.1",7034.08418682547
"OGMn","sm_runs_med_dur.t.minus.1",8569.26590852945
"GSL.50","sm_runs_med_dur.t.minus.1",3153.83051430411
"GSL.50","sm_runs_med_dur.t.minus.1",3137.11265721824
"GSL.50","sm_runs_med_dur.t.minus.1",3256.13875017216
"GSL.50","sm_runs_med_dur.t.minus.1",2977.26117929748
"GSL.50","sm_runs_med_dur.t.minus.1",2910.14956536419
"GSL.50","sm_runs_med_dur.t.minus.1",3366.867863686
"GSL.50","sm_runs_med_dur.t.minus.1",3288.56296850013
"GSL.50","sm_runs_med_dur.t.minus.1",3172.78267832796
"GSL.50","sm_runs_med_dur.t.minus.1",2900.08705423503
"GSL.50","sm_runs_med_dur.t.minus.1",3210.24207835103
"EVImax","sm_runs_med_dur.t.minus.1",0.128913217357427
"EVImax","sm_runs_med_dur.t.minus.1",0.127106184484017
"EVImax","sm_runs_med_dur.t.minus.1",0.134793213474348
"EVImax","sm_runs_med_dur.t.minus.1",0.132578323540434
"EVImax","sm_runs_med_dur.t.minus.1",0.143059715965565
"EVImax","sm_runs_med_dur.t.minus.1",0.125155489228508
"EVImax","sm_runs_med_dur.t.minus.1",0.14181866016252
"EVImax","sm_runs_med_dur.t.minus.1",0.15437875120934
"EVImax","sm_runs_med_dur.t.minus.1",0.165754532251588
"EVImax","sm_runs_med_dur.t.minus.1",0.131167547979228
"OGI","sm_runs_med_dur.t.minus.0",2805.99135325732
"OGI","sm_runs_med_dur.t.minus.0",3175.61063992364
"OGI","sm_runs_med_dur.t.minus.0",2949.09467251552
"OGI","sm_runs_med_dur.t.minus.0",2889.00823977716
"OGI","sm_runs_med_dur.t.minus.0",3031.62168435864
"OGI","sm_runs_med_dur.t.minus.0",2590.2737652231
"OGI","sm_runs_med_dur.t.minus.0",3047.54651354497
"OGI","sm_runs_med_dur.t.minus.0",2663.36772436022
"OGI","sm_runs_med_dur.t.minus.0",3091.30182813907
"OGI","sm_runs_med_dur.t.minus.0",3187.04608629694
"OGMn","sm_runs_med_dur.t.minus.0",9003.81150011472
"OGMn","sm_runs_med_dur.t.minus.0",8057.1063786903
"OGMn","sm_runs_med_dur.t.minus.0",8127.83148159399
"OGMn","sm_runs_med_dur.t.minus.0",8553.21637275288
"OGMn","sm_runs_med_dur.t.minus.0",9114.79988437169
"OGMn","sm_runs_med_dur.t.minus.0",7847.99829424831
"OGMn","sm_runs_med_dur.t.minus.0",8858.70395556489
"OGMn","sm_runs_med_dur.t.minus.0",7757.04928665528
"OGMn","sm_runs_med_dur.t.minus.0",9666.00937300581
"OGMn","sm_runs_med_dur.t.minus.0",8919.36481155591
"GSL.50","sm_runs_med_dur.t.minus.0",4419.25058548056
"GSL.50","sm_runs_med_dur.t.minus.0",4382.89952308504
"GSL.50","sm_runs_med_dur.t.minus.0",4401.78789189914
"GSL.50","sm_runs_med_dur.t.minus.0",4354.71761839353
"GSL.50","sm_runs_med_dur.t.minus.0",5223.18110907106
"GSL.50","sm_runs_med_dur.t.minus.0",5113.87252354138
"GSL.50","sm_runs_med_dur.t.minus.0",4590.90515025211
"GSL.50","sm_runs_med_dur.t.minus.0",4341.84673693588
"GSL.50","sm_runs_med_dur.t.minus.0",4475.64929944785
"GSL.50","sm_runs_med_dur.t.minus.0",4522.25485398257
"EVImax","sm_runs_med_dur.t.minus.0",0.113162634452445
"EVImax","sm_runs_med_dur.t.minus.0",0.121023083979248
"EVImax","sm_runs_med_dur.t.minus.0",0.122864662585629
"EVImax","sm_runs_med_dur.t.minus.0",0.104624649685178
"EVImax","sm_runs_med_dur.t.minus.0",0.119549696558563
"EVImax","sm_runs_med_dur.t.minus.0",0.118462694075298
"EVImax","sm_runs_med_dur.t.minus.0",0.117648140080241
"EVImax","sm_runs_med_dur.t.minus.0",0.128247591935963
"EVImax","sm_runs_med_dur.t.minus.0",0.127926398098353
"EVImax","sm_runs_med_dur.t.minus.0",0.123513240948063
