"x","year","yhat.q50","yhat.q05","yhat.q95","yvar","xvar"
-0.992548167705536,2017,284.772380051141,284.132823599589,284.928247161029,"OGMn","cos_aspect"
-0.775590538978577,2017,283.684662329573,283.489166511812,283.807831055742,"OGMn","cos_aspect"
-0.558632910251618,2017,283.459976399127,283.259802481062,283.611688664607,"OGMn","cos_aspect"
-0.341675281524658,2017,282.917695379329,282.729723497684,283.141765400386,"OGMn","cos_aspect"
-0.124717652797699,2017,281.890531634485,281.675989848008,282.336702359436,"OGMn","cos_aspect"
0.0922399759292601,2017,281.197184073658,281.057320939352,281.395407004989,"OGMn","cos_aspect"
0.309197604656219,2017,280.993731065833,280.718593495546,281.06784792215,"OGMn","cos_aspect"
0.526155233383179,2017,280.722539017994,280.552608976,280.91380876581,"OGMn","cos_aspect"
0.743112862110138,2017,280.648081973872,280.494481904029,280.856126155379,"OGMn","cos_aspect"
0.960070490837097,2017,280.624398498008,280.454833794848,280.830087321611,"OGMn","cos_aspect"
-0.992548167705536,2018,283.421311305409,282.821670839163,283.754321792487,"OGMn","cos_aspect"
-0.775590538978577,2018,282.283975127056,282.151962465475,282.431006216124,"OGMn","cos_aspect"
-0.558632910251618,2018,282.040150156529,281.813517261288,282.211776275756,"OGMn","cos_aspect"
-0.341675281524658,2018,281.472189598637,281.168614826721,281.631136009389,"OGMn","cos_aspect"
-0.124717652797699,2018,280.427174368447,280.265057061634,280.867771858534,"OGMn","cos_aspect"
0.0922399759292601,2018,279.764007709309,279.464091682326,279.851918269028,"OGMn","cos_aspect"
0.309197604656219,2018,279.417816591883,279.22765406413,279.558697118589,"OGMn","cos_aspect"
0.526155233383179,2018,279.23247476779,279.020951449924,279.419876988662,"OGMn","cos_aspect"
0.743112862110138,2018,279.161416204831,278.944788525531,279.356071596039,"OGMn","cos_aspect"
0.960070490837097,2018,279.141175234779,278.931825006753,279.336646248242,"OGMn","cos_aspect"
-0.992548167705536,2019,289.678321407379,288.988562726155,290.114796013944,"OGMn","cos_aspect"
-0.775590538978577,2019,288.245885015082,287.923605440164,288.651895423504,"OGMn","cos_aspect"
-0.558632910251618,2019,287.730663008175,287.370151877864,287.997315420728,"OGMn","cos_aspect"
-0.341675281524658,2019,286.984543780176,286.59488426243,287.194743271572,"OGMn","cos_aspect"
-0.124717652797699,2019,285.693079970468,285.308504339536,285.912452546047,"OGMn","cos_aspect"
0.0922399759292601,2019,285.159339947851,284.853130237533,285.296400952431,"OGMn","cos_aspect"
0.309197604656219,2019,284.801040566433,284.627446167817,285.058646808432,"OGMn","cos_aspect"
0.526155233383179,2019,284.628473725129,284.451841087524,284.887822533899,"OGMn","cos_aspect"
0.743112862110138,2019,284.554142749403,284.397422503378,284.807011598828,"OGMn","cos_aspect"
0.960070490837097,2019,284.536356796469,284.386709277876,284.79495494143,"OGMn","cos_aspect"
4.42687320709229,2016,283.463739060149,283.265144332602,283.833670149452,"OGMn","slope"
8.62060419718425,2016,282.889481458069,282.736886016855,282.988583499004,"OGMn","slope"
12.8143351872762,2016,282.904696109788,282.740162841729,283.002453772839,"OGMn","slope"
17.0080661773682,2016,282.901854353256,282.742459590081,283.018353054536,"OGMn","slope"
21.2017971674601,2016,282.912856119677,282.741771541144,283.036908718089,"OGMn","slope"
25.3955281575521,2016,282.978406790667,282.798185257385,283.086739989107,"OGMn","slope"
29.589259147644,2016,283.010451921026,282.837296267486,283.119883903572,"OGMn","slope"
33.782990137736,2016,283.034717980639,282.868746268736,283.132226301219,"OGMn","slope"
37.9767211278279,2016,283.083921935178,282.965444601437,283.198217152408,"OGMn","slope"
42.1704521179199,2016,283.069320581244,282.953818675927,283.1874431233,"OGMn","slope"
4.42687320709229,2017,283.320956988389,283.119992778831,283.679537398041,"OGMn","slope"
8.62060419718425,2017,282.757726819712,282.591126811212,282.885490147997,"OGMn","slope"
12.8143351872762,2017,282.760843679501,282.594550030445,282.884874650155,"OGMn","slope"
17.0080661773682,2017,282.776043693079,282.601902610705,282.891468337782,"OGMn","slope"
21.2017971674601,2017,282.785785444103,282.601185245515,282.910354635564,"OGMn","slope"
25.3955281575521,2017,282.859300685778,282.658909998588,282.962542596089,"OGMn","slope"
29.589259147644,2017,282.892054363924,282.6970643906,282.99684135876,"OGMn","slope"
33.782990137736,2017,282.917932126511,282.729416461693,283.008187298861,"OGMn","slope"
37.9767211278279,2017,282.964587853988,282.830664163952,283.083594260075,"OGMn","slope"
42.1704521179199,2017,282.945151514173,282.818932677434,283.073574511361,"OGMn","slope"
4.42687320709229,2018,281.820839824782,281.68503962768,282.055195306639,"OGMn","slope"
8.62060419718425,2018,281.336026021383,281.169713940706,281.476042035647,"OGMn","slope"
12.8143351872762,2018,281.326709302905,281.174702141818,281.478027738455,"OGMn","slope"
17.0080661773682,2018,281.327304633296,281.186659290061,281.478915764302,"OGMn","slope"
21.2017971674601,2018,281.332996291863,281.190773197835,281.491231936093,"OGMn","slope"
25.3955281575521,2018,281.402441482841,281.247074933497,281.546684299671,"OGMn","slope"
29.589259147644,2018,281.453501219811,281.306136660994,281.607803589454,"OGMn","slope"
33.782990137736,2018,281.492625137768,281.329701758076,281.637765983696,"OGMn","slope"
37.9767211278279,2018,281.572264162443,281.376989748343,281.706718770013,"OGMn","slope"
42.1704521179199,2018,281.552822972026,281.365492730565,281.695079129883,"OGMn","slope"
4.42687320709229,2019,287.081865413185,286.928289035294,287.369499528798,"OGMn","slope"
8.62060419718425,2019,286.794975528814,286.56906791778,287.1032963532,"OGMn","slope"
12.8143351872762,2019,286.803364317993,286.550341151517,287.099906845687,"OGMn","slope"
17.0080661773682,2019,286.867916581401,286.610423861577,287.14343129954,"OGMn","slope"
